"id";"code_geo";"town_clean"
"1077569";"35238";"RENNES"
"1077999";"30168";"MIALET"
"1078096";"77154";"DAMMARTIN-SUR-TIGEAUX"
"1078203";"38421";"SAINT-MARTIN-D'HERES"
"1078328";"59323";"JENLAIN"
"1078377";"75056";"PARIS"
"1078443";"11262";"NARBONNE"
"1078450";"60012";"ANDEVILLE"
"1078518";"75056";"PARIS"
"1078575";"60057";"BEAUVAIS"
"1078617";"2B033";"BASTIA"
"1078773";"45284";"SAINT-JEAN-DE-BRAYE"
"1079086";"59220";"FACHES-THUMESNIL"
"1079201";"93064";"ROSNY-SOUS-BOIS"
"1079342";"92009";"BOIS-COLOMBES"
"1079532";"32352";"ROZES"
"1079615";"35288";"SAINT-MALO"
"1079714";"27229";"EVREUX"
"1079748";"26220";"NYONS"
"1079805";"13105";"SENAS"
"1079854";"67480";"STILL"
"1079946";"92023";"CLAMART"
"1080290";"38151";"ECHIROLLES"
"1080308";"78117";"BUC"
"1080340";"35238";"RENNES"
"1080357";"13047";"ISTRES"
"1080399";"51058";"BEZANNES"
"1080597";"30189";"NIMES"
"1080761";"76351";"LE HAVRE"
"1080787";"03311";"VICQ"
"1081033";"92002";"ANTONY"
"1081140";"82033";"CASTELSARRASIN"
"1081223";"75056";"PARIS"
"1081272";"93050";"NEUILLY-SUR-MARNE"
"1081363";"75056";"PARIS"
"1081397";"68224";"MULHOUSE"
"1081421";"91630";"LE VAL-SAINT-GERMAIN"
"1081439";"78126";"LA CELLE-SAINT-CLOUD"
"1081538";"33550";"VILLENAVE-D'ORNON"
"1081553";"75056";"PARIS"
"1081579";"62108";"BERCK"
"1081587";"78624";"TRIEL-SUR-SEINE"
"1081694";"97124";"SAINT-CLAUDE"
"1081710";"75056";"PARIS"
"1081751";"13055";"MARSEILLE"
"1081769";"57556";"PUTTELANGE-AUX-LACS"
"1081793";"77171";"ESBLY"
"1081835";"92075";"VANVES"
"1081884";"91692";"LES ULIS"
"1081892";"75056";"PARIS"
"1082163";"74268";"SEYNOD"
"1082197";"13001";"AIX-EN-PROVENCE"
"1082296";"59512";"ROUBAIX"
"1082502";"91114";"BRUNOY"
"1082593";"84119";"SAINT-SATURNIN-LES-AVIGNON"
"1082601";"78490";"PLAISIR"
"1082619";"91226";"ETRECHY"
"1082684";"13055";"MARSEILLE"
"1082718";"78242";"FONTENAY-LE-FLEURY"
"1082734";"75056";"PARIS"
"1082817";"46082";"CREMPS"
"1082841";"06088";"NICE"
"1082858";"94073";"THIAIS"
"1082882";"91243";"FONTENAY-LES-BRIIS"
"1083153";"83118";"SAINT-RAPHAEL"
"1083351";"42184";"RIORGES"
"1083427";"25539";"SELONCOURT"
"1083609";"69123";"LYON"
"1083906";"92025";"COLOMBES"
"1084193";"27355";"IVRY-LA-BATAILLE"
"1084532";"92007";"BAGNEUX"
"1084607";"06065";"LA GAUDE"
"1084797";"91691";"YERRES"
"1084862";"83124";"SEILLANS"
"1084953";"60151";"CHOISY-AU-BAC"
"1085109";"75056";"PARIS"
"1085141";"31089";"BRETX"
"1085174";"76035";"AUMALE"
"1085182";"75056";"PARIS"
"1085372";"59139";"CAUDRY"
"1085380";"59421";"MOUVAUX"
"1085414";"41134";"MENARS"
"1085547";"75056";"PARIS"
"1085554";"75056";"PARIS"
"1085695";"95607";"TAVERNY"
"1085828";"68376";"WITTENHEIM"
"1085851";"93005";"AULNAY-SOUS-BOIS"
"1086131";"63032";"BEAUMONT"
"1086255";"36159";"LE POINCONNET"
"1086263";"44018";"BOUAYE"
"1086388";"60004";"ACHY"
"1086404";"92025";"COLOMBES"
"1086453";"92025";"COLOMBES"
"1086578";"94016";"CACHAN"
"1086784";"78322";"JOUY-EN-JOSAS"
"1086859";"94038";"L'HAY-LES-ROSES"
"1087238";"73270";"SAINT-PIERRE-D'ALBIGNY"
"1087287";"84092";"LE PONTET"
"1087295";"57227";"FORBACH"
"1087352";"84093";"PUGET"
"1087493";"77305";"MONTEREAU-FAULT-YONNE"
"1087741";"91216";"EPINAY-SUR-ORGE"
"1087931";"37261";"TOURS"
"1087998";"67551";"WOLFISHEIM"
"1088061";"91191";"CROSNE"
"1088137";"60346";"LAMORLAYE"
"1088350";"56219";"SAINT-GUYOMARD"
"1088434";"54456";"REMEREVILLE"
"1088574";"34057";"CASTELNAU-LE-LEZ"
"1088640";"76192";"CRIEL-SUR-MER"
"1088814";"74083";"COMBLOUX"
"1088863";"59350";"LILLE"
"1089333";"33387";"SAINT-CIERS-D'ABZAC"
"1089424";"94017";"CHAMPIGNY-SUR-MARNE"
"1089580";"06088";"NICE"
"1089630";"02110";"BRAINE"
"1089655";"17300";"LA ROCHELLE"
"1089838";"82125";"MONTECH"
"1090018";"59156";"COURCHELETTES"
"1090216";"83123";"SANARY-SUR-MER"
"1090414";"44035";"LA CHAPELLE-SUR-ERDRE"
"1090992";"78172";"CONFLANS-SAINTE-HONORINE"
"1091198";"87164";"SAINT-MARTIN-DE-JUSSAC"
"1091479";"59183";"DUNKERQUE"
"1091511";"13005";"AUBAGNE"
"1091644";"91286";"GRIGNY"
"1091727";"29206";"PLOUNEVEZ-LOCHRIST"
"1091792";"59253";"FRESNES-SUR-ESCAUT"
"1091966";"67206";"HOFFEN"
"1092048";"18179";"PIGNY"
"1092055";"78688";"VOISINS-LE-BRETONNEUX"
"1092071";"22387";"LE VIEUX-MARCHE"
"1092360";"95500";"PONTOISE"
"1092394";"31471";"SAINT-BEAT"
"1092584";"18213";"SAINT-GERMAIN-DU-PUY"
"1092923";"77420";"SAINT-MARD"
"1092931";"18083";"CULAN"
"1092980";"75056";"PARIS"
"1093137";"45232";"OLIVET"
"1093210";"31555";"TOULOUSE"
"1093251";"92019";"CHATENAY-MALABRY"
"1093301";"80021";"AMIENS"
"1093665";"06152";"VALBONNE"
"1093731";"75056";"PARIS"
"1093822";"69202";"SAINT-FOY-LES-LYON"
"1093939";"66067";"ERR"
"1093962";"83129";"SIX-FOURS-LES-PLAGES"
"1094036";"03200";"NEUVY"
"1094176";"75056";"PARIS"
"1094192";"21231";"DIJON"
"1094267";"83094";"SAINT-MAXIME"
"1094358";"67482";"STRASBOURG"
"1094408";"27025";"AUTHEUIL-AUTHOUILLET"
"1094499";"59155";"COUDEKERQUE-BRANCHE"
"1094663";"76351";"LE HAVRE"
"1094804";"13001";"AIX-EN-PROVENCE"
"1094861";"06088";"NICE"
"1094895";"33063";"BORDEAUX"
"1094952";"11140";"FERRALS-LES-CORBIERES"
"1095108";"95539";"SAINT-BRICE-SOUS-FORET"
"1095157";"94028";"CRETEIL"
"1095165";"30189";"NIMES"
"1095207";"77431";"SAINT-PIERRE-LES-NEMOURS"
"1095223";"30189";"NIMES"
"1095249";"76351";"LE HAVRE"
"1095306";"03013";"AVERMES"
"1095397";"13080";"LE PUY-SAINTE-REPARADE"
"1095504";"70282";"GY"
"1095538";"76351";"LE HAVRE"
"1095553";"74137";"GROISY"
"1095769";"91648";"VERT-LE-GRAND"
"1095876";"87138";"SAINT-BONNET-BRIANCE"
"1096098";"54062";"BENNEY"
"1096205";"92071";"SCEAUX"
"1096304";"89201";"HERY"
"1096361";"45269";"SAINT-AY"
"1096395";"11262";"NARBONNE"
"1096445";"59155";"COUDEKERQUE-BRANCHE"
"1096569";"08105";"CHARLEVILLE-MEZIERES"
"1096627";"22353";"TREGASTEL"
"1096692";"33140";"CREON"
"1096759";"38397";"SAINT-ISMIER"
"1096791";"42218";"SAINT-ETIENNE"
"1096809";"45020";"LE BARDON"
"1097013";"80685";"ROYE"
"1097377";"34311";"TOURBES"
"1097393";"25056";"BESANCON"
"1097716";"78686";"VIROFLAY"
"1097799";"24255";"MARQUAY"
"1098128";"69266";"VILLEURBANNE"
"1098185";"75056";"PARIS"
"1098250";"94034";"FRESNES"
"1098334";"31341";"MERVILLE"
"1098516";"94077";"VILLENEUVE-LE-ROI"
"1098649";"13010";"BARBENTANE"
"1103464";"41018";"BLOIS"
"1098789";"95018";"ARGENTEUIL"
"1098847";"86177";"NEUVILLE-DE-POITOU"
"1098961";"61001";"ALENCON"
"1098979";"77152";"DAMMARIE-LES-LYS"
"1099001";"58067";"CHAULGNES"
"1099068";"38151";"ECHIROLLES"
"1099076";"35360";"VITRE"
"1099126";"86103";"GENCAY"
"1099159";"17299";"ROCHEFORT"
"1099449";"33522";"TALENCE"
"1099654";"06157";"VENCE"
"1099720";"13070";"LA PENNE-SUR-HUVEAUNE"
"1099951";"73051";"LE BOURGET-DU-LAC"
"1100031";"75056";"PARIS"
"1100148";"64495";"SAINT-PEE-SUR-NIVELLE"
"1100221";"83059";"FORCALQUEIRET"
"1100304";"13075";"PLAN-DE-CUQUES"
"1100411";"75056";"PARIS"
"1100783";"12260";"SAUCLIERES"
"1100924";"85193";"ROSNAY"
"1101005";"94033";"FONTENAY-SOUS-BOIS"
"1101096";"60057";"BEAUVAIS"
"1101310";"26362";"VALENCE"
"1101526";"38553";"VILLEFONTAINE"
"1101948";"74010";"ANNECY"
"1102037";"31523";"SALIES-DU-SALAT"
"1102151";"84069";"MALAUCENE"
"1102177";"22343";"TREBEURDEN"
"1102193";"06088";"NICE"
"1102235";"31446";"RAMONVILLE-SAINT-AGNE"
"1102615";"84035";"CAVAILLON"
"1102698";"68195";"LUTTERBACH"
"1102888";"38543";"VEZERONCE-CURTIN"
"1103068";"38126";"CORENC"
"1103134";"01288";"PERON"
"1103290";"63345";"SAINT-GENES-CHAMPANELLE"
"1103514";"93077";"VILLEMOMBLE"
"1103563";"67350";"OBERSCHAEFFOLSHEIM"
"1103613";"69141";"MORNANT"
"1103647";"83038";"CHATEAUDOUBLE"
"1103860";"95504";"PRESLES"
"1103894";"31395";"MURET"
"1103969";"41029";"CANDE-SUR-BEUVRON"
"1104017";"78646";"VERSAILLES"
"1104074";"45285";"SAINT-JEAN-DE-LA-RUELLE"
"1104108";"94068";"SAINT-MAUR-DES-FOSSES"
"1104231";"34301";"SETE"
"1104249";"68166";"KINGERSHEIM"
"1104322";"57463";"METZ"
"1104330";"10387";"TROYES"
"1104397";"25056";"BESANCON"
"1104496";"02738";"TERGNIER"
"1104512";"68224";"MULHOUSE"
"1104520";"89419";"TOUCY"
"1104603";"75056";"PARIS"
"1104702";"25056";"BESANCON"
"1104868";"35115";"FOUGERES"
"1105030";"25021";"ARC-ET-SENANS"
"1105147";"75056";"PARIS"
"1105188";"85288";"TALMONT-SAINT-HILAIRE"
"1105196";"75056";"PARIS"
"1105212";"61391";"SAINT-GEORGES-DES-GROSEILLERS"
"1105428";"78192";"DAMMARTIN-EN-SERVE"
"1105568";"59386";"MARQUETTE-LEZ-LILLE"
"1105618";"59606";"VALENCIENNES"
"1105626";"14191";"COURSEULLES-SUR-MER"
"1105733";"75056";"PARIS"
"1105741";"44172";"SAINT-LUCE-SUR-LOIRE"
"1106012";"84007";"AVIGNON"
"1106079";"92007";"BAGNEUX"
"1106111";"56260";"VANNES"
"1106301";"26252";"PORTES-LES-VALENCE"
"1106335";"69123";"LYON"
"1106350";"51454";"REIMS"
"1106723";"75056";"PARIS"
"1106897";"01148";"DORTAN"
"1106947";"21054";"BEAUNE"
"1107218";"38253";"LES DEUX-ALPES"
"1107374";"31561";"L'UNION"
"1107465";"83070";"LE LAVANDOU"
"1107507";"64477";"SAINT-ETIENNE-DE-BAIGORRY"
"1107556";"02554";"NOGENTEL"
"1107614";"94073";"THIAIS"
"1108422";"94052";"NOGENT-SUR-MARNE"
"1108455";"19115";"LIGNEYRAC"
"1108521";"69127";"MARCY-L'ETOILE"
"1108588";"95680";"VILLIERS-LE-BEL"
"1108646";"78420";"MONTFORT-L'AMAURY"
"1108695";"92040";"ISSY-LES-MOULINEAUX"
"1108794";"75056";"PARIS"
"1108950";"75056";"PARIS"
"1109032";"92072";"SEVRES"
"1109388";"45234";"ORLEANS"
"1109438";"95680";"VILLIERS-LE-BEL"
"1109453";"06140";"LE TIGNET"
"1109503";"56176";"PLUNERET"
"1109586";"18011";"ARGENT-SUR-SAULDRE"
"1109594";"75056";"PARIS"
"1109826";"60178";"CREVECOEUR-LE-GRAND"
"1109842";"78297";"GUYANCOURT"
"1110089";"75056";"PARIS"
"1110097";"56052";"DAMGAN"
"1110121";"80021";"AMIENS"
"1110154";"34172";"MONTPELLIER"
"1110246";"92040";"ISSY-LES-MOULINEAUX"
"1110253";"62758";"SAINT-MARTIN-BOULOGNE"
"1110261";"62569";"MERCK-SAINT-LIEVIN"
"1110279";"60382";"MARGNY-LES-COMPIEGNE"
"1110352";"76624";"SAINT-NICOLAS-D'ALIERMONT"
"1110410";"75056";"PARIS"
"1110428";"71047";"BOURBON-LANCY"
"1110584";"92019";"CHATENAY-MALABRY"
"1110709";"73065";"CHAMBERY"
"1110741";"12033";"BOZOULS"
"1110832";"71011";"ANZY-LE-DUC"
"1110931";"29039";"CONCARNEAU"
"1110980";"71221";"GIVRY"
"1111079";"59039";"AWOINGT"
"1111269";"29237";"LA ROCHE-MAURICE"
"1111418";"92073";"SURESNES"
"1111467";"38529";"VAULNAVEYS-LE-HAUT"
"1111475";"62767";"SAINT-POL-SUR-TERNOISE"
"1111590";"59389";"MASNIERES"
"1111962";"93005";"AULNAY-SOUS-BOIS"
"1112259";"66003";"AMELIE-LES-BAINS-PALALDA"
"1112325";"75056";"PARIS"
"1112416";"83148";"VIDAUBAN"
"1112515";"93031";"EPINAY-SUR-SEINE"
"1112572";"31004";"AYGUESVIVES"
"1112663";"86115";"JAUNAY-CLAN"
"1112846";"62456";"HOUCHIN"
"1112887";"75056";"PARIS"
"1112903";"50218";"GRANVILLE"
"1113133";"73059";"BRISON-SAINT-INNOCENT"
"1113224";"93063";"ROMAINVILLE"
"1113471";"69123";"LYON"
"1113489";"52069";"BRAUX-LE-CHATEL"
"1113836";"78498";"POISSY"
"1113877";"91589";"SAVIGNY-SUR-ORGE"
"1114297";"55271";"LAHEYCOURT"
"1114339";"91477";"PALAISEAU"
"1114446";"40184";"MIMIZAN"
"1114743";"81065";"CASTRES"
"1114875";"75056";"PARIS"
"1115179";"33249";"LORMONT"
"1115286";"22278";"SAINT-BRIEUC"
"1115302";"49007";"ANGERS"
"1115351";"27090";"LE BOSC-ROGER-EN-ROUMOIS"
"1115450";"34032";"BEZIERS"
"1115542";"63315";"SAINT-AMANT-TALLENDE"
"1115617";"74042";"BONNEVILLE"
"1115682";"91691";"YERRES"
"1115708";"93078";"VILLEPINTE"
"1115898";"54528";"TOUL"
"1115955";"65258";"LANNEMEZAN"
"1116037";"83094";"LE PLAN-DE-LA-TOUR"
"1116060";"24227";"LANOUAILLE"
"1116235";"73065";"CHAMBERY"
"1116615";"63075";"CHAMALIERES"
"1116672";"75056";"PARIS"
"1116763";"01053";"BOURG-EN-BRESSE"
"1116813";"67447";"SCHILTIGHEIM"
"1117183";"09225";"PAMIERS"
"1117332";"75056";"PARIS"
"1117407";"24520";"SARLAT-LA-CANEDA"
"1117522";"83129";"SIX-FOURS-LES-PLAGES"
"1117548";"83059";"FORCALQUEIRET"
"1117878";"78224";"L'ETANG-LA-VILLE"
"1117910";"77373";"PONTAULT-COMBAULT"
"1117936";"13081";"ROGNAC"
"1118132";"06088";"NICE"
"1118249";"81065";"CASTRES"
"1118272";"83131";"SOLLIES-TOUCAS"
"1118298";"29135";"LOCTUDY"
"1118314";"78283";"GRANDCHAMP"
"1118454";"91235";"SAINT-GENEVIEVE-DES-BOIS"
"1118561";"92014";"BOURG-LA-REINE"
"1118769";"87085";"LIMOGES"
"1118868";"57463";"METZ"
"1118892";"33063";"BORDEAUX"
"1118934";"16418";"VOEUIL-ET-GIGET"
"1119106";"92025";"COLOMBES"
"1119155";"36192";"SAINT-GAULTIER"
"1119213";"18205";"SAINT-DOULCHARD"
"1119486";"67239";"KINTZHEIM"
"1119551";"88351";"PLOMBIERES-LES-BAINS"
"1119650";"22379";"TREVOU-TREGUIGNEC"
"1119668";"93062";"LE RAINCY"
"1119700";"51115";"CHAMPFLEURY"
"1119734";"44109";"NANTES"
"1119866";"07261";"SAINT-LAURENT-DU-PAPE"
"1119999";"28146";"FAVEROLLES"
"1120070";"13041";"GARDANNE"
"1120385";"13005";"AUBAGNE"
"1120443";"69123";"LYON"
"1120484";"83061";"FREJUS"
"1120526";"64445";"PAU"
"1120591";"26114";"DIEULEFIT"
"1120773";"24205";"GRIGNOLS"
"1120864";"38185";"GRENOBLE"
"1120989";"88516";"VITTEL"
"1121037";"85047";"CHALLANS"
"1121052";"84017";"BEDOIN"
"1121136";"77479";"VAIRES-SUR-MARNE"
"1121490";"55221";"GUERPONT"
"1121532";"13055";"MARSEILLE"
"1121623";"87013";"BERSAC-SUR-RIVALIER"
"1121706";"37261";"TOURS"
"1121987";"69089";"FRANCHEVILLE"
"1122027";"30323";"SOUSTELLE"
"1122118";"69014";"AVEIZE"
"1122134";"91174";"CORBEIL-ESSONNES"
"1122142";"40307";"SORE"
"1122274";"22143";"MATIGNON"
"1122332";"42187";"ROANNE"
"1122373";"19269";"TREIGNAC"
"1122407";"72181";"LE MANS"
"1122423";"13101";"SAINT-SAVOURNIN"
"1122456";"11069";"CARCASSONNE"
"1122472";"26165";"LIVRON-SUR-DROME"
"1157817";"41269";"VENDOME"
"1122720";"33240";"LESPARRE-MEDOC"
"1123249";"33192";"GRADIGNAN"
"1123314";"69285";"PUSIGNAN"
"1123421";"83056";"FIGANIERES"
"1123728";"07324";"TOURNON-SUR-RHONE"
"1123793";"21103";"BRAZEY-EN-PLAINE"
"1123819";"94018";"CHARENTON-LE-PONT"
"1123868";"78423";"MONTIGNY-LE-BRETONNEUX"
"1123942";"68175";"LAPOUTROIE"
"1124239";"83048";"LA CROIX-VALMER"
"1124569";"34172";"MONTPELLIER"
"1124742";"89342";"SAINT-DENIS-LES-SENS"
"1124973";"26243";"LE POET-LAVAL"
"1125079";"76349";"HAUTOT-SUR-MER"
"1125111";"69123";"LYON"
"1125152";"07334";"LES VANS"
"1125160";"92073";"SURESNES"
"1125202";"26362";"VALENCE"
"1125459";"2B307";"SANTA-LUCIA-DI-MORIANI"
"1125632";"75056";"PARIS"
"1125798";"47201";"LE PASSAGE"
"1125947";"17300";"LA ROCHELLE"
"1126036";"36101";"LUANT"
"1126044";"02165";"CHARMES"
"1126119";"37139";"LUYNES"
"1126283";"26315";"SAINT-MARTIN-EN-VERCORS"
"1126325";"69034";"CALUIRE-ET-CUIRE"
"1126341";"02237";"CRECY-SUR-SERRE"
"1126515";"13055";"MARSEILLE"
"1127026";"94002";"ALFORTVILLE"
"1127281";"56176";"PLUNERET"
"1127299";"78498";"POISSY"
"1127745";"64445";"PAU"
"1127885";"94080";"VINCENNES"
"1128024";"04245";"VOLX"
"1128149";"38138";"CREMIEU"
"1128255";"30351";"VILLENEUVE-LES-AVIGNON"
"1128461";"91421";"MONTGERON"
"1128503";"01283";"OYONNAX"
"1129030";"44127";"LA PLANCHE"
"1129444";"75056";"PARIS"
"1129691";"38185";"GRENOBLE"
"1129790";"81004";"ALBI"
"1129840";"59457";"PERENCHIES"
"1129865";"74131";"FRANGY"
"1129931";"85043";"CHAILLE-SOUS-LES-ORMEAUX"
"1130020";"07308";"SARRAS"
"1130038";"67447";"SCHILTIGHEIM"
"1130095";"75056";"PARIS"
"1130152";"01033";"BELLEGARDE-SUR-VALSERINE"
"1130426";"73260";"SAINT-MAURICE-DE-ROTHERENS"
"1130475";"06029";"CANNES"
"1130640";"17119";"CORME-ECLUSE"
"1130905";"40197";"MORCENX"
"1130962";"43040";"BRIOUDE"
"1130988";"38185";"GRENOBLE"
"1131002";"34163";"MONTARNAUD"
"1131093";"35012";"BAIN-DE-BRETAGNE"
"1131135";"38002";"SAINT-AGNES"
"1131150";"91027";"ATHIS-MONS"
"1131234";"13055";"MARSEILLE"
"1131317";"10387";"TROYES"
"1131440";"41269";"VENDOME"
"1131465";"30336";"VALLABREGUES"
"1131648";"69029";"BRON"
"1131705";"37125";"LEMERE"
"1131788";"69123";"LYON"
"1131911";"28349";"SAINT-LUCIEN"
"1132356";"03195";"NERIS-LES-BAINS"
"1132430";"06004";"ANTIBES"
"1132521";"77234";"JABLINES"
"1132638";"33039";"BEGLES"
"1132646";"76628";"SAINT-OUEN-DU-BREUIL"
"1132703";"67482";"STRASBOURG"
"1132950";"74197";"NANGY"
"1133057";"64335";"LESCAR"
"1133305";"37096";"DIERRE"
"1133503";"66038";"CANOHES"
"1133545";"69123";"LYON"
"1133651";"75056";"PARIS"
"1133818";"52121";"CHAUMONT"
"1133966";"76711";"LE TREPORT"
"1134154";"37130";"LIGUEIL"
"1134907";"24410";"SAINT-FRONT-LA-RIVIERE"
"1135409";"59350";"LILLE"
"1135425";"74170";"MASSINGY"
"1135466";"44132";"PORNICHET"
"1135722";"49167";"JUIGNE-SUR-LOIRE"
"1135763";"67447";"SCHILTIGHEIM"
"1135789";"79191";"NIORT"
"1135797";"77442";"SAMOREAU"
"1135961";"18008";"ARCAY"
"1136332";"74225";"RUMILLY"
"1136423";"21071";"BEZE"
"1136712";"58102";"DONZY"
"1137124";"81325";"VIVIERS-LES-MONTAGNES"
"1137215";"75056";"PARIS"
"1137405";"34172";"MONTPELLIER"
"1137900";"81004";"ALBI"
"1138049";"68224";"MULHOUSE"
"1138064";"91136";"CHAMPLAN"
"1138387";"78383";"MAUREPAS"
"1138601";"67482";"STRASBOURG"
"1138890";"71002";"L'ABERGEMENT-SAINTE-COLOMBE"
"1138908";"26362";"VALENCE"
"1139088";"32208";"LECTOURE"
"1139146";"75056";"PARIS"
"1139187";"87085";"LIMOGES"
"1139260";"82089";"LAMAGISTERE"
"1139757";"06118";"SAINT-CEZAIRE-SUR-SIAGNE"
"1139864";"64422";"OLORON-SAINTE-MARIE"
"1139880";"75056";"PARIS"
"1140045";"77079";"CHAMPAGNE-SUR-SEINE"
"1140177";"85194";"LES SABLES-D'OLONNE"
"1140185";"33449";"SAINT-MEDARD-EN-JALLES"
"1140235";"64207";"ESCOU"
"1140243";"83100";"PUGET-VILLE"
"1140250";"59401";"METEREN"
"1140318";"35236";"REDON"
"1140367";"89385";"SENNEVOY-LE-BAS"
"1140508";"44109";"NANTES"
"1140565";"19089";"GROS-CHASTANG"
"1140748";"03200";"NEUVY"
"1140821";"83009";"BANDOL"
"1141100";"89387";"SENS"
"1141282";"75056";"PARIS"
"1141803";"18097";"FUSSY"
"1141811";"78311";"HOUILLES"
"1141928";"71289";"MATOUR"
"1142249";"42218";"SAINT-ETIENNE"
"1142405";"33424";"SAINT-LAURENT-MEDOC"
"1142496";"14110";"BRUCOURT"
"1142637";"94033";"FONTENAY-SOUS-BOIS"
"1143015";"69297";"TERNAY"
"1143411";"44162";"SAINT-HERBLAIN"
"1143452";"69123";"LYON"
"1143635";"28085";"CHARTRES"
"1143718";"58086";"COSNE-COURS-SUR-LOIRE"
"1143734";"78396";"LE MESNIL-LE-ROI"
"1143825";"75056";"PARIS"
"1144062";"40296";"SEIGNOSSE"
"1144468";"92035";"LA GARENNE-COLOMBES"
"1144500";"26362";"VALENCE"
"1144518";"33522";"TALENCE"
"1144526";"75056";"PARIS"
"1144617";"49099";"CHOLET"
"1144765";"92026";"COURBEVOIE"
"1144773";"28113";"COULOMBS"
"1144898";"68224";"MULHOUSE"
"1144971";"61001";"ALENCON"
"1145093";"44109";"NANTES"
"1145267";"73033";"LA BAUCHE"
"1146240";"18213";"SAINT-GERMAIN-DU-PUY"
"1147073";"92022";"CHAVILLE"
"1147396";"86194";"POITIERS"
"1147420";"27229";"EVREUX"
"1147883";"67482";"STRASBOURG"
"1147925";"27562";"SAINT-MARCEL"
"1148147";"21603";"SEMUR-EN-AUXOIS"
"1148212";"21278";"FONTAINE-LES-DIJON"
"1148360";"45327";"TRAINOU"
"1148436";"35238";"RENNES"
"1148733";"75056";"PARIS"
"1148881";"26058";"BOURG-LES-VALENCE"
"1148972";"01160";"FERNEY-VOLTAIRE"
"1149210";"92019";"CHATENAY-MALABRY"
"1149350";"42127";"MABLY"
"1149368";"42218";"SAINT-ETIENNE"
"1149384";"41048";"CHAUVIGNY-DU-PERCHE"
"1149525";"93045";"LES LILAS"
"1149541";"92044";"LEVALLOIS-PERRET"
"1149632";"94076";"VILLEJUIF"
"1149756";"91589";"SAVIGNY-SUR-ORGE"
"1149806";"03022";"BELLENAVES"
"1150051";"94046";"MAISONS-ALFORT"
"1150093";"14118";"CAEN"
"1150127";"51454";"REIMS"
"1150465";"93072";"STAINS"
"1150515";"02238";"CREPY"
"1150622";"92048";"MEUDON"
"1150770";"84054";"L'ISLE-SUR-LA-SORGUE"
"1151125";"93010";"BONDY"
"1151224";"77294";"MITRY-MORY"
"1151299";"92004";"ASNIERES-SUR-SEINE"
"1151349";"86194";"POITIERS"
"1151505";"27282";"GAUVILLE-LA-CAMPAGNE"
"1151521";"78455";"NOISY-LE-ROI"
"1151851";"94067";"SAINT-MANDE"
"1151885";"93006";"BAGNOLET"
"1152024";"34172";"MONTPELLIER"
"1152214";"19066";"CUBLAC"
"1152404";"82097";"LAVIT"
"1152628";"06029";"CANNES"
"1152859";"63193";"LEMPDES"
"1152891";"92063";"RUEIL-MALMAISON"
"1152909";"21209";"COUTERNON"
"1152933";"89348";"SAINT-JULIEN-DU-SAULT"
"1153022";"74281";"THONON-LES-BAINS"
"1153063";"81140";"LAVAUR"
"1153139";"75056";"PARIS"
"1153154";"92025";"COLOMBES"
"1153212";"75056";"PARIS"
"1153220";"92040";"ISSY-LES-MOULINEAUX"
"1153253";"36088";"ISSOUDUN"
"1153295";"38039";"BERNIN"
"1153352";"07010";"ANNONAY"
"1153386";"75056";"PARIS"
"1153519";"06012";"BEAUSOLEIL"
"1153584";"69123";"LYON"
"1153865";"27681";"VERNON"
"1153915";"91589";"SAVIGNY-SUR-ORGE"
"1154095";"08149";"L'ECHELLE"
"1154236";"34247";"SAINT-CLEMENT-DE-RIVIERE"
"1154301";"33200";"LE HAILLAN"
"1154343";"06030";"LE CANNET"
"1154384";"44109";"NANTES"
"1154517";"63042";"BLANZAT"
"1154657";"74093";"CRAN-GEVRIER"
"1154731";"33280";"MAZION"
"1154863";"75056";"PARIS"
"1154939";"31484";"SAINT-GENIES-BELLEVUE"
"1155027";"61340";"RABODANGES"
"1203272";"56109";"LAUZACH"
"1155183";"30053";"BRIGNON"
"1155233";"78224";"L'ETANG-LA-VILLE"
"1155282";"75056";"PARIS"
"1155415";"57672";"THIONVILLE"
"1155589";"76351";"LE HAVRE"
"1155613";"69115";"LIMAS"
"1155738";"85184";"PUY-DE-SERRE"
"1155951";"88246";"HYMONT"
"1155993";"38348";"RUY"
"1156058";"50615";"VALOGNES"
"1156157";"76475";"FRANQUEVILLE-SAINT-PIERRE"
"1156215";"74010";"ANNECY"
"1156264";"68020";"BANTZENHEIM"
"1156322";"16166";"L'ISLE-D'ESPAGNAC"
"1156363";"17182";"LA GREVE-SUR-MIGNON"
"1156447";"42218";"SAINT-ETIENNE"
"1156520";"51454";"REIMS"
"1156538";"63245";"MOZAC"
"1156686";"78311";"HOUILLES"
"1156728";"49099";"CHOLET"
"1156884";"33069";"LE BOUSCAT"
"1156991";"69084";"FLEURIE"
"1157254";"92040";"ISSY-LES-MOULINEAUX"
"1157494";"74093";"CRAN-GEVRIER"
"1157676";"13001";"AIX-EN-PROVENCE"
"1157734";"51188";"COURMAS"
"1157924";"46046";"CALAMANE"
"1157957";"56240";"SARZEAU"
"1160720";"22221";"PLOUGUIEL"
"1158252";"24264";"MENESPLET"
"1158278";"14730";"VIRE-NORMANDIE"
"1158492";"92032";"FONTENAY-AUX-ROSES"
"1158526";"01069";"CERTINES"
"1158682";"94059";"LE PLESSIS-TREVISE"
"1158708";"94071";"SUCY-EN-BRIE"
"1158765";"53065";"CHATRES-LA-FORET"
